Question Speaker,Question Text,Answer Speaker,Answer Text
Devotee (1):,Devotee (1):Yes.,Prabhupāda,"But generally, unless they are very highly elevated... [break] ...to elevate them,harijanas."
Devotee (1):,Devotee (1):Harijanas.,Prabhupāda,But he did not know how to make themharijana.He was politically trying. These are old garments?
Devotee (1):,Devotee (1):No. New.,Prabhupāda,They are selling new.
Devotee (1):,"Devotee (1):Yes. This is a very well attended market, this area.",Prabhupāda,Yes. I can see. When the market opens?
Devotee (1):,Devotee (1):About 9 o'clock or 9:30. Then they open until 1(2):30 and close all afternoon. All over Jakarta they close all afternoon and at five o'clock then they open...,Prabhupāda,And go then up to 10:00.
Devotee (1): :,Devotee (1): :Some type of military school. Looks like naval.,Prabhupāda,this road is very nice. (indistinct) What is meaning oftoko?
Devotee (2):,"Devotee (2):If they say bookstore, they saytoko booko.",Prabhupāda,Toko simara? Toko simara?
Devotee (1):,Devotee (1):Maybe that's one particular store. Usually they say what type of store.Toko sapatermeans shoe store.,Prabhupāda,Sapato?
Devotee (1):,Devotee (1):Sapatu.,Prabhupāda,Yes. Yes.Sapato.
Devotee (1):,Devotee (1):Toko bungameans flower store. They usually have the category. (pause),Prabhupāda,These are wholesale merchants?
Devotee (1):,Devotee (1):It appears to be. Yes.,Prabhupāda,It is just like Indian market.
Devotee (1):,Devotee (1):Oh.,Prabhupāda,"In India also... Similarly, I've seen Philippines also like this. Japanese almost like this."
Devotee (1):,Devotee (1):Yes. I was there also.,Prabhupāda,Tokyo.
Devotee (1):,Devotee (1):In Malaysia also (indistinct).,Prabhupāda,"These are all oriental countries. Five thousand years ago this whole planet was India,Bhārata-varṣa. That we get from history,Mahābhārata.This planet name isBhārata-varṣa."
Devotee (2):,"Devotee (2):After KingParīkṣit, then it divided up, that soon after?",Prabhupāda,"Divided? They are also already divided. But the culture diminished. Because the center of culture was India, Delhi. So as the power diminished, the maintenance of the culture diminished, and by contact with other types of aboriginal, they learned eating meat and gradually degraded. And they discovered different kinds of religion because... Just like at the present moment Christians are protesting why there should not be abortion. So they wanted to degraded. So the Indian culture did not allow, so the separate type of religion came out. This is the (indistinct). They wanted, ""Why there should not be meat-eating?"" But Indian culture would not allow, so they become Mohammedans, they become Christians, like this. Even in India all the..., what are these Mohammedans? The Mohammedans, they are lower class men, less thanśūdra.But Hindus, higher class, they would not touch it. But when the Mohammedans, that we will be on equal right, they, there is a (indistinct)."
Devotee (1):,Devotee (1):So there's no spiritual motive.,Prabhupāda,"Later on it became political, because as soon as the spiritual power, culture become diminished, the whole thing became material. So people wanted material advantage, so separated from Vedic culture. Just like Buddhists. Buddhism was aHinduculture. But LordBuddhawanted to stop animal sacrifice. In theVedas,animal sacrifice is recommended under certain conditions. He even denied that, ""No that also cannot be done."" So therefore they are separate from Vedic culture. After all these, all these religious systems-Mohammedanism, Jewism, then Christianism, Buddhism—they are at a stage not more than 2,000 years. And before 2,000 years, what was the culture?"
Devotee (1):,"Devotee (1):The Christians here, get money from America. InBali, where there's many Hindus live, they convert many people by saying, ""If you become a Christian, you'll have good economy with us.""",Prabhupāda,And that is the Christian propaganda.
Devotee (1):,Devotee (1):Same in Madras.,Prabhupāda,"In India, everywhere. They cannot attract people by their philosophy. It is show money, ""Yes, come on, take money."" (pause) Hong Kong also. [break] Very, many meat shops. Rather this vegetable,..."
Devotee (1):,Devotee (1):It's expensive.,Prabhupāda,Eh?
Devotee (1):,"Devotee (1):Tomorrow morning we have asked some Indian community leaders to come about 7 o'clock, because they want to be requested by you to do something to help make a temple or what you like. But they... Apparently they feel unhappy because we have not met with the leaders and asked them to help.",Prabhupāda,Why should I put the question? They should first of all. They should come forward.
Devotee (1):,"Devotee (1):Well, actually that meeting with the Indians they wanted you to eat someprasādamin the room, and come inside, and request, and ask you like that.",Prabhupāda,"No, no. I cannot do that."
Devotee (2):,Devotee (2):They told me they wanted you to go in the room forprasādam.But they wanted a meeting and they didn't tell me. I didn't know.,Prabhupāda,"I can request them. But if they deny that will be insult for me. Therefore I do not like to request them. That will be not good for them, if I request and then they deny, or they do not do. That is not that will be good for them. It is better not to request. That will be offense, if they deny. Or if they did not carry out my order, then it will be offense. Why should they put themselves in such risk? Generally it is the duty of the householder to offer, ""Sir, what can I do for you?"" Then I can request. But if, as a beggar, I request them and they deny, then that will be great offense for them. That will not good for them."
Devotee (1):,Devotee (1):We are almost there.,Prabhupāda,So you wanted to secure place here?
Devotee (1):,"Devotee (1):Yes. They have a house in this area, but it is a bit far from the center of town.",Prabhupāda,"Never mind. It is good quarter, you can take it."
Devotee (1):,Devotee (1):O.K. It is about onemilemore though.,Prabhupāda,That doesn't matter.
Devotee (1):,Devotee (1):O.K.,Prabhupāda,This is also a center. It is congested.
