Question Speaker,Question Text,Answer Speaker,Answer Text
Hayagrīva,Good.,Prabhupāda,"The first scene is that people passing on withsaṅkīrtanamovement as we have, as we usually do, very nice procession withmṛdaṅga, karatālasand that bugle, all people, just in the ordinary way. We have to make a nice procession. The second scene is thatKali, the personifiedKali, a person should be decorated blackish. A blackish man with royal dress and very ugly features. And his queen, another ugly featured girl or lady. So they are disturbed. They'll talk between themselves that ""There issaṅkīrtanamovement now and how we shall prosecute our business of thisKali-yuga?"" There will be, in that scene, in some corner somebody is drinking. Two or three persons drinking. The scene will be like that. They are sitting in the center. In one corner somebody taking part in drinking, and another part somebody is illicitly talking of lust and love with woman. In another section there is slaughtering of a cow, and another section gambling. In this way that scene should be adjusted. And in the middle, the ugly man, black man, and the ugly woman will talk that ""We are now in danger. Thesaṅkīrtanamovement has been started. What to do?"" In this way you have to finish that scene."
Hayagrīva,NowKaliis depicted as a male. As male?,Prabhupāda,"As male, yes."
Hayagrīva,Because sometimes I know he's depicted as female.,Prabhupāda,"Yes. Male, his feature black, and dressed like a king. Black means ignorance. And similarly the scene is also blackish."
Hayagrīva,Yes.,Prabhupāda,"These things should be ascertained(?). Then, it is mentioned there, exhibit illicit sex, slaughterhouse, intoxication, gambling. Then the third scene is very nice.Rāsadance."
Hayagrīva,"Uh... Just before this... I'm not going to make this I don't believe either eastern or western, but I think this can apply for the whole world in the sense that the names may be Indian names, but I think the exhibition of the assembly ofKaliand his consort sin and the exhibition of illicit sex and slaughterhouse, this can all be, it can be from western type prototype.",Prabhupāda,"That may be. No, why should you... It may be sometimes misunderstood that western people are only under the influence ofKali. Because the world is under the influence ofKali. Not that in your country only this intoxication, illicit sex. No, everywhere it is."
Hayagrīva,I realize that.,Prabhupāda,More or less. More or less.
Hayagrīva,Not only in that scene. My point is that I don't want to make this an Indian play.,Prabhupāda,That you may do. That you may do. I have no objection. But people may not misunderstand that here a scene is depicted simply criticizing the western way. That is my point. Yes.
Hayagrīva,"Yes. Now that other person, that other LordCaitanya... Roy? Who wrote the other LordCaitanya? That other play?",Prabhupāda,"No, nobody..."
Hayagrīva,I showed you that other play.,Prabhupāda,"Oh, that Dilip Kumar."
Hayagrīva,Yes. That's what I had in mind. I thought it was strictly an Indian type of play.,Prabhupāda,"Yes, that was Indian type. Yes, that was Indian type. Or if you like... I have no objection. If you present the characters in European style. ButCaitanyaMahāprabhu..."
Hayagrīva,"No, no. They wouldn't be presented in a western style, but there wouldn't be neither an eastern nor a western flavor.",Prabhupāda,That will be very nice. That will be very nice.
Hayagrīva,"In other words, it could be anywhere.",Prabhupāda,Yes.
Hayagrīva,"The situation could be... Because it's transcendental. It's not here, it's not there.",Prabhupāda,"Yes, yes. No, theKaliis not transcendental.Kaliis material."
Hayagrīva,"Yes. The earth, the whole world is affected, so it's not just one section.",Prabhupāda,"Yes. Not only earth, this earth. It is whole universe."
Hayagrīva,Yes.,Prabhupāda,"So next scene isrāsadance.Rāsadance meansKṛṣṇaand Rādhārāṇī in the center, and thegopīs,they are surrounding. You have seen that surrounding scene they were dancing the other day in the park, hand to hand."
Hayagrīva,"Yes, yes.",Prabhupāda,"So oneKṛṣṇaand onegopī,they are dancing. That should be, scene should be... Then therāsadance should be stopped andKṛṣṇawill talk with thegopīs.Kṛṣṇawill say to thegopīsthat ""My dear friends, you have come to Me in this dead of night. It is not very good because it is the duty of every woman to please her husband. So what your husband will think that you have come in such dead of night? A woman's duty is not to give up her husband even he is not of good character or if he is unfortunate, if he is old, or if he is diseased. Still, husband is worshiped by the wife. So you have come here, it is very sinful. So you... People will decry it. Please go back. Now we have finished."" So in this way thegopīswill reply that, ""You cannot request us to go back because with great difficulty and with great, I mean to say, ecstatic desire we have come to You, and it is not Your duty to ask us to go back."" In this way you arrange some talking thatKṛṣṇais asking them to go back, but they are insisting, ""No, let us continue ourrāsadance."" Then when therāsadance is finished, thegopīswill go, thenKṛṣṇain Hishalilak(?), He says that ""They are My heart and soul, thesegopīs.They are so sincere devotees that they do not care for family encumbrances and all, any bad name. They come to Me. So how shall I repay them?"" He was thinking. ""How shall I repay their so ecstatic love?"" So He thought that ""I cannot repay them unless and until I take up their situation to understand Me. Because I Myself cannot understand Me. I have to take the position of thegopīs,how they are loving Me."" So with that consideration He took the form of LordCaitanya. ThereforeKṛṣṇais blackish, LordCaitanyais of the color of thegopīs.The whole life of LordCaitanyais representation ofgopīs'love towardsKṛṣṇa. That should be painted in that picture. You have got to ask anything?"
Hayagrīva,This is His determination to incarnate as LordCaitanya.,Prabhupāda,"LordCaitanya, yes."
Hayagrīva,In order to...,Prabhupāda,"In order to appreciateKṛṣṇain the form ofgopī.Just like I have got dealings with you. So you have got your individuality, I have got my individuality, but if I want to study how you are so much obedient and loving to me, then I have to go to your position. It is very natural psychology. Yes. You have to paint in that way."
Hayagrīva,I think that's clear.,Prabhupāda,"Huh? That's clear.Accha.Then fourth scene is lunar eclipse. You'll have to arrange a scene that just in the evening there is appearance of the full moon on the side of the Ganges and people are taking bath half in the water and half above the water, and they're all chanting, this same scene,HareKṛṣṇa,HareKṛṣṇa, withmṛdaṅgaand... Yes. So somebody comes,Advaita.Advaitacomes in the scene to take bath in the Ganges and begins to dance. ""Oh, my mission is now fulfilled! My mission is now fulfilled!"" He'll talk. He was very sorry to see the condition of the people that everyone is engaged simply for material sense gratification. Nobody is engaged in love of Godhead. So he wanted to rectify their behavior, but he thought that ""I am ordinary man, what can I do? IfKṛṣṇaHimself comes, then He can do it."" Therefore he worshipedKṛṣṇa, and he simply offered Ganges water andtulasīleaf. In this wayKṛṣṇahas taken His incarnation as LordCaitanya. So he has understood now at this moment LordCaitanyais now taken His appearance. So he was dancing, ""Now my mission is fulfilled. Now my mission is fulfilled."""
Hayagrīva,That'sAdvaita.,Prabhupāda,"Advaita. Lunar eclipse, everyone taking bath in the Ganges and chanting."
Hayagrīva,AndAdvaitais introduced there and he's very joyful on this occasion because he had requested that this incarnation...,Prabhupāda,"Yes. He prayed. He prayed toKṛṣṇathat ""You come."""
Hayagrīva,He's aware at this time that this is the occurrence of Lord Caitanya's incarnation.,Prabhupāda,Yes. Yes. So this scene should be entered like that.
Hayagrīva,"Now I noticed in the list of characters we have up here, Rādhārāṇī. She doesn't appear at this point.",Prabhupāda,No. Rādhārāṇī will be in therāsadance?
Hayagrīva,Oh. In therāsadance.,Prabhupāda,Yes.
Hayagrīva,That's the...,Prabhupāda,"Rādhārāṇī andKṛṣṇain the center. AndKṛṣṇahas expanded Himself for othergopīs,hand to hand."
Hayagrīva,"That's the third scene, therāsadance. So Rādhārāṇī appears in that?",Prabhupāda,"That's the third scene, yes. There is the appearance, appearance of Rādhārāṇī."
Hayagrīva,The damsels ofVṛndāvanaappear also in the...,Prabhupāda,"No, the dance was inVṛndāvana. Yes.Rāsadance was inVṛndāvana."
Hayagrīva,The damsels ofVṛndāvanaalso appear in the third scene.,Prabhupāda,"Yes. Third scene. Yes.Rāsadance of LordKṛṣṇaand His associates, Lord Kṛṣṇa's determination."
Hayagrīva,All right. Now we have the fourth scene. DoesAdvaitaspeak to anyone in the fourth scene or is that...?,Prabhupāda,Yes.
Hayagrīva,Is there anyone there? Any of these characters there? I'm trying to introduce these characters.,Prabhupāda,"Yes, certainly."
Hayagrīva,The characters should be introduced in the first act.,Prabhupāda,Yes. There should be...
Hayagrīva,"A few of them. Not all of them, but a few of them should be...",Prabhupāda,Śrīnivāsa. Śrīnivāsa andHaridāsa.Haridāsacharacter is there?
Hayagrīva,"Yes, I have this.",Prabhupāda,Yes.Haridāsashould be a old man.
Hayagrīva,"SoAdvaitais old too, isn't he?",Prabhupāda,Advaitais old.
Hayagrīva,And Nivas.,Prabhupāda,He is not so old. He is middle-aged man.
Hayagrīva,"Could you give me a brief rundown on their...? Are they devotee, they're devotees...",Prabhupāda,"Just like the picture is,Advaita, say, his age is about forty years, andHaridāsaandAdvaita, he was about more than fifty years old at that time whenCaitanyaMahāprabhuwas born. They were quite old men. His father's age."
Hayagrīva,They're all devotees.,Prabhupāda,"They're all devotees. WhenCaitanyaMahāprabhuwas propagating Hissaṅkīrtanamovement thebrāhmaṇas,the orthodoxbrāhmaṇas,they took objection. ""This is not according toHinduśāstra.This is something new."" But only these two gentlemen, they...Advaitahappened to be the head of thebrāhmaṇacommunity. So his support... And he was a well-to-do man, he was rich man, influential man. His support made Caitanya's movement successful in Nabadwip. He was a very influential man. And similarly, Śrīnivāsa, he was also, he belonged to thebrāhmaṇacommunity. AndAdvaitagave shelter toHaridāsa.Haridāsawas a Muhammadan. So he was punished by the Muhammadan magistrate and he took shelter at the house ofAdvaita. He was maintaining him. You can make them appear in the scene. They were talking betweenHaridāsaand Śrīnivāsa andAdvaitaand all of them chanting and dancing, ""Now our mission is fulfilled."""
Hayagrīva,"Yes, I see. All right. Now the fifth scene...",Prabhupāda,"Fifth scene, Lord Caitanya's mother, Śacīdevī, is sitting underneath a tree, animtree. It is callednimtree. And the little child on her lap and the visitors, so many visitors are coming, and they are offering some presentation. Somebody is offering gold necklace, somebody offering some bangles, some cloth, some money, and his father, he...what is called...JagannāthaMiśra.JagannāthaMiśrais there? Yes.JagannāthaMiśra, His father. He was, whatever money and clothes and gold and silver, they were coming, he was also distributing to poor men, some dancers. In India there is a system... What you call the eunuchs? Those who are neither male or female. What do you call? What is their name?"
Hayagrīva,"A combination of both, male and female? A hermaphrodite. A hermaphrodite.",Prabhupāda,"Eunuch, what is that eunuch?"
Hayagrīva,A eunuch is...,Prabhupāda,Feminine.
Hayagrīva,"Impotent, an impotent... Someone who's been castrated.",Prabhupāda,"Oh, that is called eunuch. By nature, neither man, neither woman."
Hayagrīva,"Oh, this is also called asexual, that is to say no sex.",Prabhupāda,No sex.
Hayagrīva,Hermaphroditic means they have the physical features of both man and woman.,Prabhupāda,Oh. At the same time?
Hayagrīva,At the same time.,Prabhupāda,"I do not exactly. But such people they have their own society and their means of living is that whenever there is some good occasion, a marriage or childbirth, like that, so they go there and pray God that this child may be very long living. In this way they make some prayer and get some..."
Hayagrīva,"These people... Now I don't understand... This takes place at..., the sixth scene...?",Prabhupāda,AtJagannāthaMiśra's house.
Hayagrīva,JagannāthaMiśra's house. And his wife is who?,Prabhupāda,This scene should be mentioned asJagannāthaMiśra's courtyard.
Hayagrīva,And who is his wife again?,Prabhupāda,Śacīdevī.
Hayagrīva,"Śacīdevī, yes.",Prabhupāda,"Śacīdevī is the mother of LordCaitanya. She is sitting with the child and everyone is visiting, visiting, presenting, or all, everyone's saying, ""Oh, how nice child He is."""
Hayagrīva,And these asexual people...,Prabhupāda,They are dancing.
Hayagrīva,They are dancing.,Prabhupāda,"Yes. They are dancing,HareKṛṣṇa. Yes, like that. SoHareKṛṣṇadancing is going there?"
Hayagrīva,Yes.,Prabhupāda,"And visitors coming and presenting. That is a very nice scene. Yes. The sixth scene is LordCaitanya, a naughty boy. He would go to the Ganges side and it is the system of orthodoxbrāhmaṇasthat they meditate in the Ganges, half. That is the system. Now He will go and swim over the water and throw water in their mouth in this way. Naughty boy. And they will be very much disgusted. ""You naughty boy! You come here!"" ""Stop your meditation. What is this meditation? Chant! ChantHareKṛṣṇa!"" He'll say like that. So they will come and complain to His father. ""Your child has become too much naughty and just see that..., teased us like this."" The father will say, ""Oh, the boy is going to be very naughty. I'll punish Him. Let Him come."" So father, angry father was waiting. As soon as the boy will come he would punish. But when the boy returns the father sees that He's just coming from school. There is no sign that He has gone to Ganges and taken bath. How is that these gentlemen complained? He will be puzzled. In that way, we have to show."
Hayagrīva,"How old is He here? How old isCaitanyahere? Maybe five, six?",Prabhupāda,"That was, He was five or six years old. That's all."
Hayagrīva,And this is... What's the location again?,Prabhupāda,This location is front ofJagannāthaMiśra's house.
Hayagrīva,Yes. Six years later in other words.,Prabhupāda,Yes.
Hayagrīva,All right. That's the... Does He meet any of these characters at the river? Does He meet any of the characters up there?,Prabhupāda,"No. General public. General public. But they are allbrāhmaṇas,rigidbrāhmaṇas.They are taking bath. Yes."
Hayagrīva,Now is that the end of the first act?,Prabhupāda,"End of the first... I think you should first of all write this, then you take. Or you take all the notes at a time?"
Hayagrīva,Do you feel like going on? I don't think I'm going to write these now. I'm just going to use this tape. When I go over a scene I'll just play it back. It's too much to write.,Prabhupāda,All right. That's all right.
Hayagrīva,"If you feel like going on, then go ahead.",Prabhupāda,"No, I can talk."
Hayagrīva,"Oh, good.",Prabhupāda,I can talk.
Hayagrīva,Well let's do as much as possible because you're leaving Sunday.,Prabhupāda,All right. All right. Do it.
Hayagrīva,This is second act now.,Prabhupāda,"Second act. Then Lord Caitanya'ssaṅkīrtanaorganization in the house of Śrīnivāsa. Śrīnivāsācārya. Thesaṅkīrtanamovement was... They were all chanting togetherHareKṛṣṇa, andCaitanyaMahāprabhuasked the devotees that ""Hello, My dear friends. What do you want to eat?"" So some of them said... That was out of season, and still some of them asked that ""We shall be very glad if You give us some mangoes."" (laughs) So LordCaitanyasaid that ""All right. You just bring one seed of mango."" So in Bengal there is, seed of mango is available always because the people in the village, they eat mango and throw it in the ground, they say they come out as tree, creeper. So it is not very difficult. So he brought some creeper like that, and he sowed it, and at once it became a tree, and there was sufficient quantity of mango fruits. So all the devotees were distributed. And that mango tree remained there and they were taking mango every day. And in that scene, just try to... The next scene isbrāhmaṇas'dissatisfaction. Now some of thebrāhmaṇas..."
Hayagrīva,How old isCaitanyanow?,Prabhupāda,He was about...
Hayagrīva,Sixteen?,Prabhupāda,"Fifteen, sixteen, like that. Yes. Fifteen, sixteen. Yes, you ask me questions, any about that."
Hayagrīva,"That's Hissaṅkīrtanaorganization, that first scene.",Prabhupāda,Yes.
Hayagrīva,And from this first comes...,Prabhupāda,"Yes, that is the beginning of..."
Hayagrīva,A scene of Nivas...,Prabhupāda,At Śrīnivāsa's house.
Hayagrīva,Are the people mainly young people like Himself?,Prabhupāda,"Yes, they were all young."
Hayagrīva,Or are they olderbrāhmaṇas?,Prabhupāda,"Older, only these..."
Hayagrīva,"Only the three, yes.",Prabhupāda,"Haridāsa, Śrīnivāsa, andAdvaita. They were taking part. Otherwise, all, they were young friends, yes. Young boys. No girls. That is not the system in India. (laughs) Yes. Now when the second scene, mainly their movement was going on and it was becoming popular. NowCaitanyaMahāprabhupreached that simply by thesaṅkīrtanamovement everything will be fulfilled. You need not do anything. So the priest classbrāhmaṇasthey became very much dissatisfied that ""He is inviting Muhammadans and all others..."" Because according toHindusociety, except thebrāhmaṇas...Especially in those days, only thebrāhmaṇaswere considered the highest in the society, and even thekṣatriyas, vaiśyas,they all calculated to, in the group ofśūdras.SoCaitanyaMahāprabhuwas allowing everyone, the Muhammadans, theśūdras,the low class, the high class, thebrāhmaṇas...He was amalgamating everyone. So thesebrāhmaṇas,they took objection. ""He is making a disastrous movement! The prestige of thebrāhmaṇaswill go."" So they became very much dissatisfied and they concluded that ""We shall go to the magistrate and file our complaint that He is doing againstHindureligion and He's crying always 'HareKṛṣṇaHareKṛṣṇa' loudly. The Lord is sleeping. He will be disturbed and there will be disaster, Lord being angry."" In this way they filed complaint. Ask anything, questions."
Hayagrīva,Are there any of the characters listed up here among thebrāhmaṇaswho complained?,Prabhupāda,No. They complained... Characters... Ordinarybrāhmaṇas.
Hayagrīva,"Yes. All right. I can't think of anything there. That leads into the next scene, third scene.",Prabhupāda,"Yes. Then the next scene is that some constables came and during theHari-saṅkīrtana,they broke themṛdaṅgasthat ""You have disobeyed the magistrate order that... So you cannot do it."" So as the constables, they do some violence or assault, so they did that. And after the constables went awayCaitanyaMahāprabhuwas informed. He came. He saw that themṛdaṅgasare broken and everything is strewn away soCaitanyaMahāprabhusaw. He decided, ""All right. Now we shall organize a civil disobedience movement. Now tomorrow we shall organize thousands and thousands of people withmṛdaṅgasand we shall approach the magistrate house."" So He... Next scene... What is that next scene?"
Hayagrīva,Now the constables broke up asaṅkīrtanacarried on by Caitanya's friends. Any location here particular?,Prabhupāda,Yes. It is called the Śrīvāsa house.
Hayagrīva,On a house. At someone's home.,Prabhupāda,Yes. Because in India the village houses they have got some compound. Not that only fixed house. Every house has got a compound.
Hayagrīva,"All right. Very good. Now the fourth scene, this is the meeting with the magistrate.",Prabhupāda,Yes. Fourth scene. That...
Hayagrīva,They march to the magistrate.,Prabhupāda,"Magistrate house and in the courtyard all the people, they were very much enthusiastic."
